"river","answer"
7127,9.557307
7128,9.850896
7129,9.595634
7130,9.6968
7131,10.033317
7132,9.542616
7133,9.886338
7134,9.623766
7135,9.51809
7136,9.326752
7137,9.506484
7138,9.950372
7139,9.866098
7140,9.4248
7141,9.461825
7142,10.048794
7143,9.671622
7144,9.472944
7145,9.24563
7146,9.07542
7147,9.455481
7148,9.807056
7149,9.114975
7150,9.6382
7151,9.675303
7152,9.662352
7153,9.720927
7154,8.956808
7155,9.45891
7156,9.91106
7157,9.547438
7158,9.670458
7159,9.435562
7160,9.90944
7161,9.853536
7162,9.34641
7163,9.605583
7164,9.606924
7165,9.493625
7166,9.394626
7167,9.17376
7168,9.791488
7169,9.118968
7170,9.40704
7171,9.53743
7172,9.510072
7173,9.862875
7174,9.670552
7175,10.066525
7176,9.350328
7177,9.846844
7178,9.733368
7179,9.655755
7180,9.53504
7181,9.579454
7182,9.65979
7183,10.156762
7184,9.619376
7185,9.448275
7186,9.550194
7187,9.874938
7188,9.294084
7189,9.324133
7190,9.53394
7191,9.355491
7192,9.889
7193,9.703357
7194,9.287454
7195,9.65569
7196,9.721796
7197,9.233751
7198,9.508558
7199,9.538675
7200,9.4896
7201,9.93738
7202,9.61467
7203,9.320682
7204,9.494872
7205,9.26563
7206,9.425448
7207,9.736657
7208,9.738008
7209,9.458208
7210,9.42347
7211,9.626685
7212,9.685716
7213,9.492308
7214,9.789398
7215,9.58152
7216,9.503472
7217,9.851205
7218,9.318438
7219,9.651803
7220,9.59538
7221,9.784455
7222,9.525818
7223,9.693266
7224,9.232272
7225,10.0861
7226,9.494964
7227,9.25056
7228,9.338576
7229,9.867585
7230,9.70266
7231,9.68954
7232,9.54624
7233,9.713919
7234,9.7659
7235,9.687665
7236,9.674532
7237,9.509418
7238,9.619302
7239,9.150096
7240,9.61472
7241,9.406059
7242,9.697038
7243,9.408657
7244,9.265076
7245,9.92565
7246,9.847314
7247,9.341383
7248,9.226704
7249,9.945628
7250,9.54825
7251,9.513312
7252,9.485616
7253,9.407141
7254,9.618804
7255,9.032475
7256,9.556152
7257,9.259932
7258,9.587818
7259,9.567362
7260,9.70662
7261,9.432039
7262,9.702032
7263,9.51453
7264,9.595744
7265,9.190225
7266,9.947154
7267,9.628775
7268,9.601028
7269,9.486045
7270,9.56005
7271,9.684972
7272,9.606312
7273,9.942191
7274,9.499844
7275,9.304725
7276,9.691632
7277,9.700241
7278,9.949026
7279,9.768418
7280,9.92992
7281,9.734697
7282,9.90352
7283,9.941295
7284,9.644016
7285,9.579775
7286,9.391654
7287,9.793728
7288,9.809648
7289,9.4757
7290,9.27288
7291,9.558501
7292,9.537936
7293,9.706983
7294,9.715608
7295,9.315715
7296,9.608832
7297,9.347457
7298,9.480102
7299,9.758763
7300,9.6287
7301,9.571611
7302,9.67515
7303,9.793323
7304,9.42216
7305,9.796005
7306,9.081358
7307,9.506407
7308,9.420012
7309,8.895053
7310,9.71499
7311,9.621276
7312,9.600656
7313,9.901802
7314,9.493572
7315,10.03618
7316,9.554696
7317,9.431613
7318,9.58658
7319,9.573252
7320,9.85272
7321,9.729609
7322,10.075072
7323,9.615099
7324,9.235564
7325,9.6104
7326,9.714276
7327,9.23202
7328,10.156608
7329,9.5277
7330,9.61696
7331,9.207736
7332,10.074168
7333,9.415572
7334,9.636876
7335,9.513495
7336,9.822904
7337,9.552774
7338,9.627456
7339,9.753531
7340,9.43924
7341,9.653415
7342,9.038002
7343,9.479813
7344,9.782208
7345,9.526465
7346,9.667336
7347,9.25722
7348,9.692012
7349,9.869707
7350,9.62115
7351,9.622459
7352,9.96196
7353,9.595665
7354,9.530784
7355,9.024585
7356,9.651072
7357,9.681812
7358,9.469746
7359,9.883137
7360,9.43552
7361,9.480968
7362,9.504342
7363,9.027038
7364,10.022404
7365,9.82491
7366,9.597898
7367,9.385558
7368,9.556296
7369,9.668128
7370,9.3599
7371,9.309573
7372,9.47302
7373,9.422694
7374,9.320736
7375,9.919375
7376,9.88384
7377,9.656493
7378,9.244634
7379,9.341814
7380,9.62352
7381,9.720777
7382,9.788532
7383,9.140154
7384,9.665656
7385,9.8959
7386,9.34329
7387,9.329781
7388,9.464028
7389,9.834759
7390,9.31879
7391,9.371788
7392,9.410016
7393,9.810511
7394,9.730504
7395,9.739215
7396,9.496464
7397,9.371999
7398,9.65439
7399,10.21062
7400,9.4646
7401,9.584295
7402,9.859464
7403,9.727542
7404,9.602988
7405,9.25625
7406,10.264716
7407,9.592065
7408,9.400752
7409,9.831743
7410,9.56631
7411,9.545368
7412,9.583716
7413,9.607248
7414,9.89769
7415,9.59501
7416,9.38124
7417,9.508594
7418,9.621146
7419,9.377616
7420,9.63858
7421,9.506301
7422,9.767352
7423,9.865167
7424,9.57696
7425,9.34065
7426,9.735486
7427,9.588257
7428,9.567264
7429,9.598268
7430,9.97106
7431,9.311043
7432,9.527824
7433,9.900756
7434,9.783144
7435,9.85881
7436,9.62962
7437,9.430116
7438,9.245434
7439,9.618627
7440,9.34464
7441,9.784915
7442,9.518318
7443,9.6759
7444,9.334776
7445,9.269025
7446,9.694692
7447,9.673653
7448,9.473856
7449,9.922068
7450,9.5658
7451,10.006693
7452,9.978228
7453,9.480216
7454,9.563482
7455,9.415665
7456,9.588416
7457,9.791041
7458,9.39708
7459,9.502766
7460,9.8472
7461,10.087272
7462,9.66329
7463,9.351139
7464,9.755448
7465,9.592525
7466,9.48182
7467,9.916176
7468,9.947376
7469,9.366126
7470,9.4122
7471,9.943901
7472,9.698656
7473,9.56544
7474,9.895576
7475,9.231625
7476,9.315096
7477,9.293911
7478,9.325066
7479,9.505809
7480,9.40236
7481,9.553237
7482,9.554514
7483,9.271437
7484,10.036044
7485,9.618225
7486,9.709342
7487,9.860379
7488,9.539712
7489,9.982837
7490,9.89429
7491,9.36375
7492,9.47738
7493,9.568561
7494,9.307548
7495,9.50366
7496,10.127096
7497,9.723609
7498,9.724906
7499,9.846187
7500,9.315
7501,9.331244
7502,9.632568
7503,9.086133
7504,9.657648
7505,9.448795
7506,9.547632
7507,9.774114
7508,10.270944
7509,10.024515
7510,9.48513
7511,9.929542
7512,9.720528
7513,9.661718
7514,9.685546
7515,9.882225
7516,9.485192
7517,9.92244
7518,9.720774
7519,9.406269
7520,9.91136
7521,9.656964
7522,9.635682
7523,9.576779
7524,9.961776
7525,10.0534
7526,9.603176
7527,9.371115
7528,9.997184
7529,10.08886
7530,9.54051
7531,9.534246
7532,10.062752
7533,9.807966
7534,9.575714
7535,9.73522
7536,9.939984
7537,9.843322
7538,9.920008
7539,10.162572
7540,9.44008
7541,9.72789
7542,9.487836
7543,9.172288
7544,9.724216
7545,9.70287
7546,10.03618
7547,9.848835
7548,9.646344
7549,9.66272
7550,9.513
7551,9.869157
7552,9.70432
7553,9.607416
7554,9.48027
7555,9.70062
7556,9.78502
7557,10.217064
7558,9.696914
7559,9.90229
7560,9.62388
7561,9.859544
7562,9.936468
7563,9.0756
7564,10.037428
7565,9.60755
7566,9.76014
7567,9.61009
7568,9.679472
7569,9.30987
7570,9.81829
7571,9.69088
7572,9.555864
7573,9.61771
7574,9.906792
7575,9.582375
7576,9.485152
7577,9.819792
7578,10.093896
7579,9.352486
7580,9.24002
7581,9.233658
7582,9.70496
7583,9.562163
7584,10.170144
7585,9.534345
7586,9.89973
7587,9.847926
7588,9.325652
7589,9.364826
7590,9.6393
7591,9.617797
7592,9.421672
7593,9.384948
7594,9.56844
7595,9.151975
7596,9.472212
7597,9.746951
7598,9.596274
7599,9.893898
7600,9.5836
7601,9.934507
7602,9.715356
7603,9.1236
7604,9.383336
7605,9.67356
7606,9.286926
7607,9.607641
7608,9.198072
7609,9.693866
7610,9.91583
7611,9.673581
7612,9.880376
7613,9.569541
7614,9.639324
7615,9.465445
7616,9.794176
7617,10.062057
7618,9.971962
7619,9.744701
7620,9.78408
7621,10.227382
7622,9.649452
7623,9.536373
7624,9.560496
7625,9.203375
7626,9.433362
7627,9.45748
7628,9.863004
7629,9.650685
7630,9.85033
7631,9.950824
7632,9.814752
7633,10.067927
7634,9.42799
7635,9.643005
7636,9.254832
7637,9.515702
7638,9.845382
7639,9.380692
7640,9.59584
7641,9.077508
7642,9.537216
7643,9.454391
7644,9.807252
7645,9.946145
7646,9.526916
7647,9.612279
7648,9.842976
7649,9.783071
7650,9.57015
7651,9.303616
7652,9.197704
7653,9.619821
7654,9.689964
7655,9.70654
7656,9.539376
7657,9.326226
7658,9.281496
7659,9.550773
7660,9.1537
7661,9.65286
7662,9.937614
7663,10.107497
7664,9.763936
7665,9.849525
7666,9.513506
7667,9.545415
7668,9.70002
7669,10.146087
7670,9.38041
7671,9.289581
7672,9.336824
7673,9.775402
7674,9.684588
7675,9.99285
7676,9.67176
7677,9.327555
7678,9.873908
7679,9.760009
7680,9.7152
7681,9.762551
7682,9.418132
7683,9.557652
7684,9.68184
7685,9.57551
7686,9.791964
7687,9.823986
7688,9.679192
7689,9.734274
7690,9.67402
7691,9.544531
7692,9.376548
7693,9.639329
7694,9.571336
7695,9.40329
7696,9.4276
7697,9.713614
7698,9.73797
7699,9.600653
7700,9.5788
7701,9.325911
7702,10.020302
7703,9.636453
7704,9.414288
7705,9.885515
7706,9.385908
7707,9.86496
7708,9.889364
7709,9.620832
7710,9.78399
7711,9.145246
7712,9.801952
7713,9.463851
7714,9.789066
7715,9.836625
7716,9.714444
7717,9.985798
7718,9.585756
7719,9.996105
7720,9.70404
7721,9.527714
7722,9.822384
7723,9.707811
7724,9.878996
7725,9.694875
7726,10.190594
7727,10.19964
7728,9.938208
7729,9.684437
7730,9.59293
7731,9.570978
7732,9.185616
7733,9.789978
7734,9.74484
7735,9.45217
7736,9.63132
7737,9.756357
7738,10.144518
7739,9.557665
7740,9.76014
7741,9.761401
7742,9.422014
7743,9.562605
7744,9.734208
7745,9.57282
7746,9.395898
7747,9.466834
7748,9.870952
7749,9.68625
7750,9.54025
7751,9.929031
7752,9.519456
7753,9.543943
7754,9.878596
7755,9.561915
7756,9.601928
7757,9.285129
7758,9.751806
7759,9.566847
7760,9.67672
7761,9.70125
7762,9.570546
7763,9.517438
7764,9.169284
7765,9.884845
7766,10.025906
7767,9.716517
7768,9.733304
7769,9.967627
7770,9.53379
7771,10.110071
7772,9.551788
7773,9.879483
7774,9.507602
7775,9.7032
7776,9.87552
7777,9.277961
7778,9.784724
7779,9.280347
7780,9.63164
7781,9.88187
7782,9.408438
7783,9.549741
7784,9.395288
7785,9.957015
7786,9.350986
7787,9.834981
7788,9.041868
7789,9.666149
7790,9.55054
7791,9.824451
7792,9.872464
7793,9.491874
7794,9.43074
7795,9.55667
7796,9.23826
7797,9.839814
7798,9.256226
7799,9.733152
7800,9.828
7801,9.67324
7802,9.370202
7803,9.816174
7804,10.402732
7805,9.75625
7806,9.898008
7807,9.266909
7808,9.869312
7809,9.550407
7810,9.62973
7811,9.927781
7812,10.022796
7813,9.60999
7814,9.49401
7815,9.682785
7816,9.465176
7817,9.14589
7818,9.483234
7819,10.023958
7820,9.6968
7821,9.596367
7822,9.808788
7823,9.293724
7824,9.873888
7825,9.679525
7826,9.610328
7827,9.541113
7828,10.051152
7829,9.833224
7830,9.80316
7831,9.616468
7832,9.923144
7833,9.329103
7834,9.745496
7835,9.62138
7836,9.646116
7837,9.145779
7838,9.868042
7839,9.681165
7840,9.69024
7841,9.464087
7842,9.677028
7843,9.591989
7844,9.852064
7845,9.47676
7846,9.799654
7847,9.589034
7848,9.629496
7849,9.434498
7850,9.77325
7851,10.064982
7852,9.995596
7853,9.50213
7854,9.77823
7855,9.465275
7856,9.70216
7857,8.980551
7858,9.374594
7859,9.242184
7860,9.7071
7861,9.794806
7862,9.882534
7863,9.742257
7864,9.656992
7865,9.97282
7866,9.604386
7867,9.471868
7868,9.91368
7869,9.773298
7870,9.88472
7871,9.437329
7872,9.588096
7873,9.754647
7874,9.700768
7875,9.930375
7876,9.616596
7877,9.76748
7878,9.697818
7879,9.052971
7880,9.76332
7881,9.733035
7882,9.899792
7883,9.4596
7884,9.886536
7885,9.02044
7886,9.825956
7887,9.432852
7888,9.576032
7889,10.105809
7890,9.94929
7891,9.350835
7892,9.6677
7893,9.55053
7894,9.39386
7895,9.64769
7896,9.964752
7897,10.060778
7898,9.588172
7899,9.684174
7900,9.6143
7901,9.552309
7902,9.964422
7903,9.428279
7904,9.548032
7905,9.636195
7906,9.80344
7907,9.4884
7908,9.505416
7909,9.838796
7910,9.34171
7911,9.80964
7912,9.858352
7913,9.550991
7914,9.868758
7915,9.458425
7916,9.515032
7917,9.650823
7918,10.277564
7919,9.526557
7920,9.89208
7921,9.837882
7922,10.21938
7923,9.90375
7924,9.7069
7925,9.30395
7926,9.400236
7927,9.5124
7928,9.648376
7929,9.720954
7930,9.516
7931,9.43789
7932,9.3201
7933,9.860719
7934,9.774688
7935,9.42678
7936,10.086656
7937,9.44503
7938,9.708174
7939,9.796726
7940,10.22672
7941,9.981837
7942,9.395386
7943,9.507771
7944,9.628128
7945,9.526055
7946,9.17763
7947,9.464877
7948,9.545548
7949,9.658035
7950,9.88185
7951,9.739975
7952,9.574208
7953,9.583365
7954,9.958408
7955,9.569865
7956,9.364212
7957,9.476787
7958,10.178282
7959,9.566718
7960,9.67936
7961,9.616888
7962,9.705678
7963,9.39634
7964,10.19392
7965,9.49428
7966,9.654792
7967,9.440895
7968,9.545664
7969,10.017033
7970,9.50821
7971,9.389838
7972,9.614232
7973,9.535708
7974,9.162126
7975,9.641775
7976,9.818456
7977,9.644193
7978,9.717204
7979,10.029603
7980,10.07874
7981,9.752782
7982,10.280816
7983,9.467838
7984,9.764432
7985,9.62991
7986,9.734934
7987,9.272907
7988,9.969024
7989,9.818481
7990,9.85966
7991,9.956786
7992,9.414576
7993,9.631565
7994,9.864596
7995,9.793875
7996,9.659168
7997,9.91628
7998,10.07748
7999,9.742782
8000,9.928
8001,9.633204
8002,9.530382
8003,9.867699
8004,9.780888
8005,10.158345
8006,9.359014
8007,9.680463
8008,9.697688
8009,9.746953
8010,9.78021
8011,9.765409
8012,9.8147
8013,9.471366
8014,9.769066
8015,9.52182
8016,9.65928
8017,9.46006
8018,10.030518
8019,10.007712
8020,10.32174
8021,9.665305
8022,9.86706
8023,9.531324
8024,9.556584
8025,9.45345
8026,10.128812
8027,9.592265
8028,9.729936
8029,10.028221
8030,9.49146
8031,9.974502
8032,9.525952
8033,9.727963
8034,9.415848
8035,9.376845
8036,10.045
8037,9.756918
8038,9.516992
8039,9.72719
8040,9.58368
8041,9.625077
8042,9.939912
8043,9.796374
8044,9.475832
8045,9.678135
8046,9.719568
8047,9.680541
8048,9.432256
8049,9.747339
8050,9.8854
8051,9.806118
8052,9.573828
8053,9.325374
8054,10.043338
8055,9.79488
8056,9.771928
8057,9.861768
8058,9.814644
8059,9.090552
8060,9.27706
8061,9.745749
8062,9.43254
8063,9.643348
8064,9.59616
8065,9.798975
8066,9.63887
8067,9.648132
8068,9.810688
8069,9.771559
8070,9.75663
8071,9.475354
8072,9.250512
8073,9.679527
8074,9.939094
8075,9.988775
8076,9.020892
8077,9.619707
8078,9.467416
8079,9.597852
8080,9.47784
8081,9.640633
8082,9.884286
8083,9.594521
8084,9.385524
8085,9.3786
8086,9.889178
8087,9.477964
8088,9.883536
8089,9.326617
8090,9.24687
8091,9.733473
8092,9.99362
8093,9.679228
8094,9.502356
8095,9.592575
8096,9.852832
8097,10.080765
8098,10.130598
8099,9.815988
8100,9.8415
8101,9.607786
8102,10.265234
8103,9.731703
8104,9.732904
8105,10.01778
8106,10.391892
8107,9.825684
8108,9.826896
8109,9.901089
8110,10.09695
8111,9.806199
8112,9.89664
8113,10.092572
8114,9.907194
8115,9.62439
8116,9.69862
8117,9.553709
8118,10.285506
8119,10.351725
8120,9.76836
8121,9.525933
8122,9.657058
8123,9.698862
8124,9.805668
8125,10.0425
8126,9.556176
8127,9.890559
8128,9.395968
8129,9.892993
8130,9.56088
8131,9.854772
8132,9.5551
8133,9.312285
8134,9.573718
8135,10.144345
8136,9.7632
8137,9.739989
8138,9.814428
8139,9.921441
8140,9.7273
8141,9.492406
8142,9.379584
8143,9.551739
8144,9.666928
8145,9.75771
8146,9.97885
8147,9.69493
8148,9.761304
8149,9.664714
8150,9.454
8151,9.332895
8152,9.70088
8153,9.041677
8154,9.548334
8155,9.39456
8156,10.203156
8157,9.437649
8158,9.54486
8159,9.570507
8160,10.04496
8161,9.491243
8162,9.67197
8163,9.746622
8164,9.560044
8165,9.904145
8166,9.668544
8167,10.078078
8168,9.973128
8169,10.243926
8170,9.50988
8171,9.470189
8172,9.35694
8173,9.766735
8174,9.776104
8175,10.0062
8176,9.713088
8177,9.56709
8178,9.429234
8179,9.724831
8180,9.90598
8181,10.078992
8182,10.088406
8183,9.876881
8184,9.828984
8185,9.88748
8186,9.90506
8187,9.848961
8188,9.358884
8189,9.33546
8190,9.89352
8191,9.591661
8192,9.510912
8193,9.954495
8194,9.373936
8195,9.711075
8196,9.908964
8197,9.860991
8198,9.79661
8199,10.060173
8200,9.6186
8201,9.34914
8202,9.620946
8203,9.392435
8204,9.426396
8205,9.821385
8206,9.543578
8207,9.446257
8208,9.537696
8209,9.826173
8210,9.67959
8211,9.877833
8212,9.81334
8213,10.151268
8214,9.421458
8215,9.751205
8216,9.703096
8217,9.622107
8218,9.705458
8219,9.229937
8220,9.10776
8221,9.495255
8222,9.57863
8223,9.489342
8224,9.761888
8225,9.911125
8226,9.566838
8227,9.839492
8228,9.8736
8229,9.446892
8230,9.1353
8231,9.440957
8232,9.63144
8233,9.344455
8234,9.370292
8235,9.3879
8236,9.833784
8237,9.63729
8238,9.523128
8239,9.80441
8240,9.4348
8241,9.864477
8242,9.000264
8243,9.627824
8244,9.414648
8245,9.984695
8246,10.208548
8247,9.475803
8248,9.674904
8249,9.585338
8250,9.636
8251,9.628917
8252,9.646588
8253,9.466191
8254,9.86353
8255,9.54278
8256,10.022784
8257,9.735003
8258,9.62057
8259,9.74562
8260,9.77158
8261,9.376235
8262,9.468252
8263,9.33719
8264,9.900272
8265,9.794025
8266,9.497634
8267,10.069206
8268,9.855456
8269,10.104718
8270,9.63455
8271,9.999639
8272,9.851952
8273,9.613226
8274,9.55647
8275,9.590725
8276,9.252568
8277,9.328179
8278,9.801152
8279,10.058985
8280,9.47232
8281,9.862671
8282,9.747914
8283,9.508884
8284,9.725416
8285,10.397675
8286,9.86034
8287,9.289727
8288,9.440032
8289,9.756153
8290,9.97287
8291,10.065274
8292,10.091364
8293,9.180351
8294,9.239516
8295,10.211145
8296,10.104528
8297,9.948103
8298,9.409932
8299,9.734727
8300,9.6197
8301,9.504645
8302,9.472582
8303,9.731116
8304,9.5496
8305,9.48431
8306,9.659878
8307,9.785646
8308,9.72036
8309,9.763075
8310,9.52326
8311,9.649071
8312,9.666856
8313,9.925722
8314,9.860404
8315,9.79507
8316,9.18918
8317,9.905547
8318,9.665516
8319,9.608445
8320,9.33504
8321,9.436014
8322,9.961434
8323,9.663003
8324,9.630868
8325,10.014975
8326,9.874636
8327,10.258864
8328,9.593856
8329,9.536705
8330,9.52119
8331,9.630636
8332,9.965072
8333,9.482954
8334,9.225738
8335,9.326865
8336,9.786464
8337,9.695931
8338,9.455292
8339,9.197917
8340,9.8829
8341,9.366943
8342,9.876928
8343,9.577764
8344,9.670696
8345,10.222625
8346,9.923394
8347,9.565662
8348,9.666984
8349,9.668142
8350,9.54405
8351,9.60365
8352,9.913824
8353,9.397125
8354,9.657224
8355,9.92574
8356,9.517484
8357,9.702477
8358,9.728712
8359,9.930492
8360,9.4468
8361,10.091727
8362,9.95078
8363,10.043963
8364,9.376044
8365,9.477545
8366,10.072664
8367,9.312471
8368,9.91608
8369,9.833575
8370,9.7929
8371,10.011716
8372,9.518964
8373,9.486609
8374,9.805954
8375,9.924375
8376,9.33924
8377,9.901614
8378,10.154136
8379,9.200142
8380,9.64538
8381,9.562721
8382,9.731502
8383,9.590152
8384,9.331392
8385,9.751755
8386,8.981406
8387,9.603115
8388,9.486828
8389,9.638961
8390,9.43875
8391,9.548958
8392,9.936128
8393,9.425339
8394,9.829374
8395,9.48635
8396,9.134848
8397,10.068003
8398,9.708088
8399,9.692446
8400,9.5844
8401,9.795566
8402,9.863948
8403,9.932346
8404,9.488116
8405,9.489245
8406,10.29735
8407,9.205665
8408,9.997112
8409,9.41808
8410,9.97426
8411,9.453964
8412,9.33732
8413,9.666537
8414,9.88645
8415,9.74457
8416,9.72048
8417,9.805805
8418,9.672282
8419,9.757621
8420,10.23872
8421,9.76836
8422,9.415796
8423,9.644335
8424,9.864504
8425,9.528675
8426,9.799438
8427,10.146108
8428,9.843904
8429,10.089513
8430,9.41631
8431,9.088618
8432,9.393248
8433,9.740115
8434,9.589458
8435,9.674945
8436,9.946044
8437,9.483188
8438,9.45056
8439,9.95802
8440,9.284
8441,9.833765
8442,9.885582
8443,9.447717
8444,10.031472
8445,9.82998
8446,9.898712
8447,9.562004
8448,9.63072
8449,9.88533
8450,9.8696
8451,10.242612
8452,9.753608
8453,9.923822
8454,9.671376
8455,9.53724
8456,9.631384
8457,9.801663
8458,9.878944
8459,9.575588
8460,9.59364
8461,10.009363
8462,9.790534
8463,9.461634
8464,9.962128
8465,9.95484
8466,10.091472
8467,9.220563
8468,9.890624
8469,9.536094
8470,10.05389
8471,9.165622
8472,9.91224
8473,10.015086
8474,9.584094
8475,9.9666
8476,9.755876
8477,10.019814
8478,9.902304
8479,10.234153
8480,9.91312
8481,9.439353
8482,10.059652
8483,9.373715
8484,9.612372
8485,9.92745
8486,9.84376
8487,9.632745
8488,9.642368
8489,9.50768
8490,9.64464
8491,9.807105
8492,9.799768
8493,9.894345
8494,10.02292
8495,9.998615
8496,9.532512
8497,9.754556
8498,9.611238
8499,9.442389
8500,9.945
8501,9.385104
8502,10.108878
8503,9.3533
8504,9.762592
8505,9.74673
8506,10.088116
8507,9.825585
8508,9.426864
8509,9.930003
8510,9.90564
8511,9.762117
8512,9.397248
8513,9.755898
8514,9.850698
8515,9.357985
8516,9.929656
8517,9.743448
8518,9.914952
8519,9.677584
8520,9.77244
8521,9.935486
8522,9.868476
8523,9.937818
8524,9.811124
8525,9.403075
8526,9.259236
8527,9.763415
8528,9.67928
8529,9.688944
8530,9.74126
8531,9.72534
8532,9.828864
8533,9.676422
8534,9.703158
8535,9.550665
8536,9.910296
8537,9.868772
8538,9.835776
8539,9.956474
8540,9.7356
8541,9.506133
8542,9.404742
8543,9.48273
8544,9.52656
8545,10.03183
8546,9.562974
8547,10.136742
8548,9.813104
8549,10.139114
8550,9.8154
8551,9.996119
8552,9.800592
8553,9.853056
8554,9.563372
8555,9.590155
8556,9.58272
8557,9.720752
8558,9.45659
8559,9.209484
8560,9.416
8561,9.434222
8562,9.529506
8563,9.864576
8564,9.557424
8565,10.063875
8566,9.628184
8567,9.989122
8568,9.59616
8569,9.563004
8570,10.15545
8571,9.616662
8572,9.317764
8573,9.627479
8574,9.740064
8575,9.492525
8576,9.51936
8577,9.897858
8578,10.053416
8579,9.488374
8580,9.71256
8581,9.233156
8582,10.075268
8583,9.78462
8584,9.622664
8585,9.108685
8586,9.762282
8587,9.574505
8588,9.764556
8589,9.928884
8590,9.17412
8591,9.484464
8592,9.958128
8593,9.821799
8594,9.805754
8595,9.686565
8596,10.065916
8597,9.577058
8598,9.767328
8599,10.103825
8600,9.804
8601,9.856746
8602,9.754668
8603,10.056907
8604,9.705312
8605,9.749465
8606,9.793628
8607,9.674268
8608,9.881984
8609,9.521554
8610,9.48822
8611,9.919872
8612,9.309572
8613,9.569043
8614,9.673522
8615,10.019245
8616,9.86532
8617,9.65104
8618,9.686632
8619,9.687756
8620,9.5682
8621,9.698625
8622,10.122228
8623,9.347332
8624,9.495024
8625,9.522
8626,10.023412
8627,9.877915
8628,9.559824
8629,9.362465
8630,9.84683
8631,10.029222
8632,9.659208
8633,9.910684
8634,9.937734
8635,9.956155
8636,9.75868
8637,10.122564
8638,9.80413
8639,10.384078
8640,9.6768
8641,10.02356
8642,9.955584
8643,9.76659
8644,9.9406
8645,9.760205
8646,9.735396
8647,9.727875
8648,9.564688
8649,9.799317
8650,9.7399
8651,9.663167
8652,9.794064
8653,9.120262
8654,9.354974
8655,10.065765
8656,10.30064
8657,9.825695
8658,9.56709
8659,9.923214
8660,9.3095
8661,9.986133
8662,9.666792
8663,10.179025
8664,9.868296
8665,9.80878
8666,9.991898
8667,9.62037
8668,9.456788
8669,9.856653
8670,9.28557
8671,10.127728
8672,9.58256
8673,9.687741
8674,10.035818
8675,9.273575
8676,9.465516
8677,9.258359
8678,9.684648
8679,9.512184
8680,9.73028
8681,9.592505
8682,10.140576
8683,9.829156
8684,9.821604
8685,10.135395
8686,9.763064
8687,9.64257
8688,9.634992
8689,9.610034
8690,9.61983
8691,9.725229
8692,9.900188
8693,9.666616
8694,9.745974
8695,9.555805
8696,10.08736
8697,9.958065
8698,9.846136
8699,9.864666
8700,9.9267
8701,9.701615
8702,9.96379
8703,9.721251
8704,9.905152
8705,9.671255
8706,9.506952
8707,9.760547
8708,9.596216
8709,9.475392
8710,9.78133
8711,9.808586
8712,9.861984
8713,9.436179
8714,9.777108
8715,9.83052
8716,9.71834
8717,9.85021
8718,9.06672
8719,9.311892
8720,10.01928
8721,10.090197
8722,10.056466
8723,9.778483
8724,9.971532
8725,9.61495
8726,9.694586
8727,9.556065
8728,9.984832
8729,9.086889
8730,9.85617
8731,10.110498
8732,9.718716
8733,10.034217
8734,9.319178
8735,9.69585
8736,9.496032
8737,9.689333
8738,10.031224
8739,9.979938
8740,9.57904
8741,10.192006
8742,9.87846
8743,9.888333
8744,9.592168
8745,9.698205
8746,9.79552
8747,10.041556
8748,10.165176
8749,9.912617
8750,10.01875
8751,10.23867
8752,9.907264
8753,9.925902
8754,9.54186
8755,9.82311
8756,9.32514
8757,9.352476
8758,9.94033
8759,9.818839
8760,9.5046
8761,10.031345
8762,10.023728
8763,9.411462
8764,9.535232
8765,10.088515
8766,10.054602
8767,9.854108
8768,9.232704
8769,9.716052
8770,10.10304
8771,9.920001
8772,9.69306
8773,9.799441
8774,9.616304
8775,9.67005
8776,9.557064
8777,9.795132
8778,9.892806
8779,10.139745
8780,9.86872
8781,9.790815
8782,9.625072
8783,9.995054
8784,9.83808
8785,9.408735
8786,10.121472
8787,9.586617
8788,9.420736
8789,9.790946
8790,9.87996
8791,9.388788
8792,9.97892
8793,9.426096
8794,9.831692
8795,9.472215
8796,9.877908
8797,10.081362
8798,9.888952
8799,9.714096
8800,9.8208
8801,9.434672
8802,9.981468
8803,10.105844
8804,9.737224
8805,9.958455
8806,9.413614
8807,9.617244
8808,9.618336
8809,10.015833
8810,9.72624
8811,9.489447
8812,9.82538
8813,9.703113
8814,9.38691
8815,9.793465
8816,10.297088
8817,9.804504
8818,9.884978
8819,9.480425
8820,9.69318
8821,9.905983
8822,9.96886
8823,9.696477
8824,9.565216
8825,9.416275
8826,9.770382
8827,9.815624
8828,9.746112
8829,9.879651
8830,9.85428
8831,9.864227
8832,9.123456
8833,9.389479
8834,9.7174
8835,9.851025
8836,9.657748
8837,10.312779
8838,9.54504
8839,9.413535
8840,10.13064
8841,10.07874
8842,9.2841
8843,10.072177
8844,9.922968
8845,9.80026
8846,9.704062
8847,10.08558
8848,9.60008
8849,10.521461
8850,9.47835
8851,9.948524
8852,9.577864
8853,9.7383
8854,9.87221
8855,10.16554
8856,9.591048
8857,10.017267
8858,9.619788
8859,9.399399
8860,10.189
8861,9.561019
8862,10.076094
8863,9.917697
8864,9.70608
8865,10.07064
8866,10.027446
8867,10.170449
8868,9.692724
8869,9.942149
8870,9.62395
8871,10.02423
8872,10.060848
8873,9.49411
8874,9.788022
8875,9.7625
8876,9.85236
8877,9.684807
